i	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
131	12	本科及以上	3-5年	面议	2020年01月10日	互联网UI设计师	深圳	华为	https://www.liepin.com/job/1924587999.shtml	https://www.liepin.com/company/954482/	3	2018互联网300强	界面设计	3
132	13	统招本科	3-5年	8-13k·14薪	2019年02月01日	UI/UE设计师	合肥-蜀山区	科大讯飞	https://www.liepin.com/job/1917117061.shtml	https://www.liepin.com/company/4454894/	3	2018互联网300强	界面设计	3
133	14	本科及以上	5-10年	20-30k·14薪	2020年03月20日	ui/ux设计师	北京	小米	https://www.liepin.com/job/1926836649.shtml	https://www.liepin.com/company/2174886/	3	2018互联网300强	界面设计	3
134	15	本科及以上	5-10年	面议	2019年10月12日	UI设计师X0003	上海	京东数字科技控股有限公司	https://www.liepin.com/job/1915288703.shtml	https://www.liepin.com/company/215535/	3	2018互联网300强	界面设计	3
135	16	统招本科	3-5年	面议	2018年12月19日	高级UI视觉设计师	深圳-蛇口	SenseTime（商汤集团）	https://www.liepin.com/job/1916322555.shtml	https://www.liepin.com/company/8349238/	3	2018互联网300强	界面设计	3
136	17	大专及以上	3-5年	8-13k·15薪	2020年03月31日	UI设计（外包）(J11070)	武汉-洪山区	斗鱼网络	https://www.liepin.com/job/1925506983.shtml	https://www.liepin.com/company/8805953/	3	2018互联网300强	界面设计	3
137	18	本科及以上	5-10年	15-25k·12薪	2019年12月23日	资深游戏UI-RD03	北京	英雄互娱	https://www.liepin.com/job/1923600085.shtml	https://www.liepin.com/company/8307104/	3	2018互联网300强	界面设计	3
138	19	本科及以上	3-5年	面议	2020年03月27日	UI设计师（社区）	北京	小米	https://www.liepin.com/job/1926110433.shtml	https://www.liepin.com/company/2174886/	3	2018互联网300强	界面设计	3
139	20	本科及以上	3-5年	面议	2019年08月13日	31418-腾讯为村UI设计	深圳	腾讯	https://www.liepin.com/job/1922315793.shtml	https://www.liepin.com/company/7983148/	3	2018互联网300强	界面设计	3
140	21	大专及以上	经验不限	6-8k·12薪	2019年08月29日	美工（UI设计师）	石家庄	海云数据	https://www.liepin.com/job/1916126995.shtml	https://www.liepin.com/company/7856749/	3	2018互联网300强	界面设计	3
141	22	本科及以上	3-5年	25-45k·12薪	2019年07月19日	UI自动化测试工程师		依图	https://www.liepin.com/job/1921679973.shtml	https://www.liepin.com/company/8812425/	3	2018互联网300强	界面设计	3
142	23	本科及以上	3-5年	25-45k·15薪	2019年07月19日	UI自动化测试工程师	上海	依图	https://www.liepin.com/job/1921679941.shtml	https://www.liepin.com/company/8812425/	3	2018互联网300强	界面设计	3
143	24	本科及以上	3-5年	14-20k·12薪	2020年03月24日	UI 设计师（视觉）	广州	欢聚集团	https://www.liepin.com/job/1926899875.shtml	https://www.liepin.com/company/930104/	3	2018互联网300强	界面设计	3
144	25	统招本科	3-5年	面议	2020年03月11日	高级/资深 UI设计师	北京	阅文集团	https://www.liepin.com/job/1916390299.shtml	https://www.liepin.com/company/8166451/	3	2018互联网300强	界面设计	3
145	26	本科及以上	3-5年	面议	2019年10月15日	15616-高级UI设计师	上海	腾讯	https://www.liepin.com/job/1923251125.shtml	https://www.liepin.com/company/7983148/	3	2018互联网300强	界面设计	3
146	27	本科及以上	3-5年	15-30k·12薪	2019年10月12日	UI设计师-L00730		京东数字科技控股有限公司	https://www.liepin.com/job/1917880385.shtml	https://www.liepin.com/company/215535/	3	2018互联网300强	界面设计	3
147	28	学历不限	经验不限	面议	2019年07月30日	UI设计师-小爱老师	北京	小米	https://www.liepin.com/job/1922031353.shtml	https://www.liepin.com/company/2174886/	3	2018互联网300强	界面设计	3
148	29	本科及以上	3-5年	面议	2019年10月15日	29910-UI开发工程师	深圳	腾讯	https://www.liepin.com/job/1921670837.shtml	https://www.liepin.com/company/7983148/	3	2018互联网300强	界面设计	3
149	30	本科及以上	5-10年	面议	2019年10月15日	32032-资深UI美术（上海）	上海	腾讯	https://www.liepin.com/job/1919153113.shtml	https://www.liepin.com/company/7983148/	3	2018互联网300强	界面设计	3
150	31	大专及以上	3-5年	面议	2019年10月15日	24012-新手游UI视觉设计师	深圳	腾讯	https://www.liepin.com/job/1923912459.shtml	https://www.liepin.com/company/7983148/	3	2018互联网300强	界面设计	3
151	32	大专及以上	5-10年	面议	2019年10月15日	15569-动作手游UI组长	深圳	腾讯	https://www.liepin.com/job/1923763079.shtml	https://www.liepin.com/company/7983148/	3	2018互联网300强	界面设计	3
152	33	本科及以上	1-3年	面议	2019年10月15日	TME-全民K歌 UI视觉设计师	深圳	腾讯	https://www.liepin.com/job/1923001823.shtml	https://www.liepin.com/company/7983148/	3	2018互联网300强	界面设计	3
153	34	本科及以上	3-5年	面议	2019年10月15日	24987-无限法则-UI设计师	上海	腾讯	https://www.liepin.com/job/1922086081.shtml	https://www.liepin.com/company/7983148/	3	2018互联网300强	界面设计	3
154	35	本科及以上	1-3年	15-25k·13薪	2019年09月10日	高级UI设计师(J18468)	上海	携程	https://www.liepin.com/job/1921257211.shtml	https://www.liepin.com/company/182339/	3	2018互联网300强	界面设计	3
155	36	统招本科	3-5年	面议	2020年03月12日	UI设计师（K12教育）		新东方教育科技集团有限公司	https://www.liepin.com/job/1920179035.shtml	https://www.liepin.com/company/2485876/	3	2018互联网300强	界面设计	3
156	37	大专及以上	5-10年	面议	2019年10月15日	15602-UI组组长（深圳）	深圳	腾讯	https://www.liepin.com/job/1915662181.shtml	https://www.liepin.com/company/7983148/	3	2018互联网300强	界面设计	3
157	38	本科及以上	3-5年	面议	2019年10月15日	15616-高级UI视觉设计师	上海	腾讯	https://www.liepin.com/job/1919123143.shtml	https://www.liepin.com/company/7983148/	3	2018互联网300强	界面设计	3
158	39	本科及以上	3-5年	面议	2019年10月10日	高级UI设计师(J14016)	北京	58同城	https://www.liepin.com/job/1924023761.shtml	https://www.liepin.com/company/591850/	3	2018互联网300强	界面设计	3
159	40	本科及以上	3-5年	15-30k·15薪	2019年11月21日	UI设计师(拍摄工具方向)		小红书	https://www.liepin.com/job/1924888511.shtml	https://www.liepin.com/company/7921271/	3	2018互联网300强	界面设计	3
160	1	本科及以上	3-5年	15-30k·15薪	2019年11月21日	UI设计师(B端产品)		小红书	https://www.liepin.com/job/1924888503.shtml	https://www.liepin.com/company/7921271/	4	2018互联网300强	界面设计	4
161	2	大专及以上	3-5年	面议	2019年10月15日	15618-游戏UI设计师（上海）	上海	腾讯	https://www.liepin.com/job/1917549241.shtml	https://www.liepin.com/company/7983148/	4	2018互联网300强	界面设计	4
162	3	本科及以上	1-3年	面议	2019年10月15日	29923-UI开发工程师（深圳）	深圳	腾讯	https://www.liepin.com/job/1923548151.shtml	https://www.liepin.com/company/7983148/	4	2018互联网300强	界面设计	4
163	4	本科及以上	3-5年	面议	2019年10月15日	29910-高级UI设计师（深圳）	深圳	腾讯	https://www.liepin.com/job/1920723247.shtml	https://www.liepin.com/company/7983148/	4	2018互联网300强	界面设计	4
164	5	本科及以上	3-5年	面议	2019年10月15日	24987-UI视觉设计师(上海）	上海	腾讯	https://www.liepin.com/job/1919488421.shtml	https://www.liepin.com/company/7983148/	4	2018互联网300强	界面设计	4
165	6	本科及以上	1-3年	面议	2019年10月15日	WXG07-广研UI视觉设计师	广州	腾讯	https://www.liepin.com/job/1919334191.shtml	https://www.liepin.com/company/7983148/	4	2018互联网300强	界面设计	4
166	7	统招本科	5-10年	面议	2020年03月12日	UI设计主管/经理（K12教育）		新东方教育科技集团有限公司	https://www.liepin.com/job/1920970781.shtml	https://www.liepin.com/company/2485876/	4	2018互联网300强	界面设计	4
167	8	本科及以上	3-5年	16-32k·15薪	2020年02月10日	高级视觉设计师(产品UI方向)	深圳-科技园	SenseTime（商汤集团）	https://www.liepin.com/job/1925703923.shtml	https://www.liepin.com/company/8349238/	4	2018互联网300强	界面设计	4
168	9	本科及以上	5-10年	面议	2019年10月15日	15605-火影忍者ACT手游UI设计	深圳	腾讯	https://www.liepin.com/job/1914678701.shtml	https://www.liepin.com/company/7983148/	4	2018互联网300强	界面设计	4
169	10	统招本科	3-5年	20-40k·12薪	2019年12月30日	腾讯音乐--QQ音乐UI开发工程师	深圳-南山区	腾讯音乐娱乐集团	https://www.liepin.com/job/1925571987.shtml	https://www.liepin.com/company/9919803/	4	2018互联网300强	界面设计	4
170	11	本科及以上	3-5年	面议	2019年10月15日	28096-腾讯音乐高级UI设计（深圳）	深圳	腾讯	https://www.liepin.com/job/1923503673.shtml	https://www.liepin.com/company/7983148/	4	2018互联网300强	界面设计	4
171	12	大专及以上	5-10年	面议	2019年10月15日	15605-高级游戏UI设计师（深圳）	深圳	腾讯	https://www.liepin.com/job/1922357673.shtml	https://www.liepin.com/company/7983148/	4	2018互联网300强	界面设计	4
172	13	本科及以上	5-10年	20-35k·12薪	2019年12月27日	资深 UI / UX 设计师 (MJ000127)	上海-浦东新区	七牛	https://www.liepin.com/job/1925531073.shtml	https://www.liepin.com/company/7688655/	4	2018互联网300强	界面设计	4
173	14	统招本科	3-5年	10-20k·12薪	2019年11月01日	UI设计师-消费者事业群-合肥	合肥-蜀山区	科大讯飞	https://www.liepin.com/job/1917323039.shtml	https://www.liepin.com/company/4454894/	4	2018互联网300强	界面设计	4
174	15	本科及以上	经验不限	面议	2019年10月15日	28966-移动端UI设计师(深圳)	深圳	腾讯	https://www.liepin.com/job/1922475827.shtml	https://www.liepin.com/company/7983148/	4	2018互联网300强	界面设计	4
175	16	统招本科	1-3年	10-20k·12薪	2019年02月15日	UI设计师-消费者事业群-合肥	合肥-蜀山区	科大讯飞	https://www.liepin.com/job/1917286433.shtml	https://www.liepin.com/company/4454894/	4	2018互联网300强	界面设计	4
176	17	本科及以上	1-3年	面议	2018年11月26日	PCG07-UI开发工程师（深圳）	深圳	腾讯	https://www.liepin.com/job/1915763092.shtml	https://www.liepin.com/company/7983148/	4	2018互联网300强	界面设计	4
177	18	本科及以上	经验不限	18-24k·12薪	2019年10月17日	游戏UI（业务平台） (MJ001082)	北京	一起教育科技	https://www.liepin.com/job/1924191019.shtml	https://www.liepin.com/company/8091439/	4	2018互联网300强	界面设计	4
178	19	大专及以上	3-5年	面议	2019年10月15日	20742-美宣平面UI设计师（深圳）	深圳	腾讯	https://www.liepin.com/job/1924140955.shtml	https://www.liepin.com/company/7983148/	4	2018互联网300强	界面设计	4
179	20	本科及以上	1-3年	面议	2019年10月15日	WXG10-企业微信UI设计（成都）	成都	腾讯	https://www.liepin.com/job/1922955945.shtml	https://www.liepin.com/company/7983148/	4	2018互联网300强	界面设计	4
180	21	本科及以上	1-3年	面议	2019年10月15日	15611-手游UI设计师（深圳）	深圳	腾讯	https://www.liepin.com/job/1922475683.shtml	https://www.liepin.com/company/7983148/	4	2018互联网300强	界面设计	4
181	22	本科及以上	1-3年	面议	2019年10月15日	WXG10-企业微信UI设计（广州）	广州	腾讯	https://www.liepin.com/job/1920242999.shtml	https://www.liepin.com/company/7983148/	4	2018互联网300强	界面设计	4
182	23	本科及以上	1-3年	20-30k·15薪	2019年05月09日	视觉设计师-UI方向(J10930)	北京-酒仙桥	58同城	https://www.liepin.com/job/1915326760.shtml	https://www.liepin.com/company/591850/	4	2018互联网300强	界面设计	4
183	24	学历不限	3-5年	面议	2020年04月01日	盒马-创意设计专家（非UI/UX方向)-上海	杭州	阿里巴巴	https://www.liepin.com/job/1927145693.shtml	https://www.liepin.com/company/1072424/	4	2018互联网300强	界面设计	4
184	25	本科及以上	5-10年	面议	2019年10月15日	15605-海贼王手游项目组UI设计师	深圳	腾讯	https://www.liepin.com/job/1919897147.shtml	https://www.liepin.com/company/7983148/	4	2018互联网300强	界面设计	4
185	26	大专及以上	5-10年	面议	2019年10月15日	15573-天天爱消除UI视觉设计师（上海）	上海	腾讯	https://www.liepin.com/job/1919949121.shtml	https://www.liepin.com/company/7983148/	4	2018互联网300强	界面设计	4
186	27	大专及以上	5-10年	面议	2019年10月15日	15614-SLG手游UI设计组长（上海）	上海	腾讯	https://www.liepin.com/job/1919734181.shtml	https://www.liepin.com/company/7983148/	4	2018互联网300强	界面设计	4
187	28	大专及以上	5-10年	面议	2019年10月15日	18302-高级UI动效设计师（深圳）	深圳	腾讯	https://www.liepin.com/job/1917860359.shtml	https://www.liepin.com/company/7983148/	4	2018互联网300强	界面设计	4
188	29	本科及以上	1-3年	面议	2019年10月15日	24491-王者荣耀全球版-高级UI设计师	深圳	腾讯	https://www.liepin.com/job/1915711881.shtml	https://www.liepin.com/company/7983148/	4	2018互联网300强	界面设计	4
189	30	本科及以上	1-3年	面议	2020年03月16日	高级UI设计师（国际方向）(J20103)	上海-华漕	携程	https://www.liepin.com/job/1926702033.shtml	https://www.liepin.com/company/182339/	4	2018互联网300强	界面设计	4
190	31	大专及以上	1-3年	15-22k·12薪	2019年12月23日	中高级游戏UI设计-RD08-广州-00638	广州-海珠区	英雄互娱	https://www.liepin.com/job/1919191833.shtml	https://www.liepin.com/company/8307104/	4	2018互联网300强	界面设计	4
191	32	统招本科	5-10年	18-25k·12薪	2019年12月23日	资深UI设计师-RDG01-北京-00613	北京	英雄互娱	https://www.liepin.com/job/1919008409.shtml	https://www.liepin.com/company/8307104/	4	2018互联网300强	界面设计	4
192	33	本科及以上	3-5年	面议	2019年10月15日	30359-灯塔-用户体验设计师（视觉UI）	深圳	腾讯	https://www.liepin.com/job/1923462129.shtml	https://www.liepin.com/company/7983148/	4	2018互联网300强	界面设计	4
193	34	统招本科	3-5年	面议	2020年03月11日	高级/资深 UI设计师（合作开发部）	北京	阅文集团	https://www.liepin.com/job/1916397787.shtml	https://www.liepin.com/company/8166451/	4	2018互联网300强	界面设计	4
194	35	大专及以上	1-3年	面议	2020年02月12日	视觉/UI设计师（海外电商）-797997959971	深圳	华为	https://www.liepin.com/job/1926015947.shtml	https://www.liepin.com/company/954482/	4	2018互联网300强	界面设计	4
195	36	本科及以上	1-3年	面议	2019年10月15日	30633-腾讯广告前端UI工程师（深圳）	深圳	腾讯	https://www.liepin.com/job/1918422693.shtml	https://www.liepin.com/company/7983148/	4	2018互联网300强	界面设计	4
196	37	本科及以上	5-10年	面议	2019年10月15日	CSIG08-高级UI视觉设计师（广州）	广州	腾讯	https://www.liepin.com/job/1918042109.shtml	https://www.liepin.com/company/7983148/	4	2018互联网300强	界面设计	4
197	38	本科及以上	3-5年	面议	2019年10月15日	21309-在线教育-UI设计师（深圳）	深圳	腾讯	https://www.liepin.com/job/1915583759.shtml	https://www.liepin.com/company/7983148/	4	2018互联网300强	界面设计	4
198	39	本科及以上	5-10年	15-30k·12薪	2019年05月16日	资深UI设计师（设计中心） (MJ001355)	上海-杨浦区	哔哩哔哩弹幕网	https://www.liepin.com/job/1919945659.shtml	https://www.liepin.com/company/8169452/	4	2018互联网300强	界面设计	4
