	i	sn	stats_code	size_htm
3615	3615	1927060177	200	92268
3616	3616	1927063783	200	97162
3617	3617	1927066497	200	97949
3618	3618	1927066521	200	99598
3619	3619	1927067573	200	94720
3620	3620	1927071113	200	96970
3621	3621	1927071693	200	99519
3622	3622	1927072291	200	93788
3623	3623	1927074225	200	93970
3624	3624	1927074739	200	98086
3625	3625	1927075483	200	96612
3626	3626	1927077235	200	89182
3627	3627	1927077733	200	96656
3628	3628	1927079221	200	97302
3629	3629	1927079627	200	92056
3630	3630	1927081393	200	94902
3631	3631	1927082113	200	94436
3632	3632	1927083529	200	95417
3633	3633	1927084803	200	95505
3634	3634	1927085301	200	94018
3635	3635	1927085739	200	99096
3636	3636	1927085779	200	101051
3637	3637	1927087889	200	95577
3638	3638	1927092497	200	97402
3639	3639	1927092641	200	96050
3640	3640	1927092891	200	92109
3641	3641	1927094373	200	98693
3642	3642	1927095235	200	99294
3643	3643	1927097171	200	91513
3644	3644	1927097947	200	94987
3645	3645	1927098765	200	95833
3646	3646	1927099417	200	96284
3647	3647	1927100295	200	76995
3648	3648	1927100307	200	91618
3649	3649	1927100309	200	90804
3650	3650	1927100311	200	91630
3651	3651	1927100319	200	91751
3652	3652	1927100347	200	90040
3653	3653	1927100393	200	91042
3654	3654	1927100399	200	91745
3655	3655	1927102709	200	94815
3656	3656	1927102719	200	97553
3657	3657	1927104149	200	100959
3658	3658	1927104961	200	96702
3659	3659	1927105075	200	94765
3660	3660	1927108031	200	93440
3661	3661	1927108793	200	96580
3662	3662	1927109211	200	97551
3663	3663	1927109287	200	97606
3664	3664	1927109295	200	96321
3665	3665	1927109387	200	96066
3666	3666	1927111285	200	94974
3667	3667	1927115445	200	99101
3668	3668	1927115755	200	94989
3669	3669	1927116013	200	95149
3670	3670	1927116489	200	98420
3671	3671	1927116691	200	95824
3672	3672	1927116843	200	93579
3673	3673	1927117129	200	94103
3674	3674	1927121347	200	95105
3675	3675	1927121465	200	95261
3676	3676	1927121561	200	97177
3677	3677	1927123245	200	96950
3678	3678	1927123535	200	95462
3679	3679	1927125215	200	99216
3680	3680	1927125475	200	93420
3681	3681	1927125669	200	96769
3682	3682	1927126445	200	96027
3683	3683	1927128041	200	99861
3684	3684	1927129005	200	101560
3685	3685	1927129801	200	91823
3686	3686	1927129819	200	66805
3687	3687	1927130043	200	92649
3688	3688	1927130157	200	93732
3689	3689	1927130243	200	91928
3690	3690	1927130351	200	91588
3691	3691	1927130381	200	92322
3692	3692	1927130401	200	75404
3693	3693	1927130427	200	91777
3694	3694	1927130435	200	90715
3695	3695	1927130461	200	92433
3696	3696	1927130503	200	93434
3697	3697	1927130533	200	92681
3698	3698	1927130541	200	93233
3699	3699	1927130545	200	93501
3700	3700	1927130563	200	92567
3701	3701	1927130567	200	91100
3702	3702	1927130599	200	91147
3703	3703	1927130617	200	91072
3704	3704	1927130637	200	81818
3705	3705	1927130643	200	92344
3706	3706	1927130645	200	91117
3707	3707	1927130647	200	91307
3708	3708	1927130649	200	90755
3709	3709	1927130673	200	91029
3710	3710	1927130679	200	92953
3711	3711	1927130731	200	92682
3712	3712	1927130745	200	94260
3713	3713	1927130765	200	91433
3714	3714	1927134391	200	93816
3715	3715	1927135133	200	96330
3716	3716	1927136375	200	94303
3717	3717	1927136865	200	94240
3718	3718	1927136911	200	97712
3719	3719	1927137363	200	93535
3720	3720	1927138205	200	91984
3721	3721	1927141527	200	92402
3722	3722	1927141545	200	90681
3723	3723	1927141551	200	91320
3724	3724	1927141601	200	91623
3725	3725	1927141609	200	77548
3726	3726	1927142299	200	94872
3727	3727	1927143593	200	93741
3728	3728	1927145693	200	93298
3729	3729	1927148395	200	95208
3730	3730	1927148455	200	94076
3731	3731	1927148501	200	94149
3732	3732	1927149001	200	94856
3733	3733	1927149015	200	94729
3734	3734	1927149441	200	83424
3735	3735	1927149445	200	96052
3736	3736	1927149463	200	80122
3737	3737	1927149735	200	95652
3738	3738	1927149947	200	98102
3739	3739	1927149995	200	96434
3740	3740	1927150029	200	94966
3741	3741	1927150511	200	84638
3742	3742	1927150917	200	99280
3743	3743	1927151297	200	99465
3744	3744	1927153543	200	96738
3745	3745	1927154829	200	74492
3746	3746	1927155333	200	77629
3747	3747	1927156023	200	95917
3748	3748	1927156437	200	93971
3749	3749	1927157639	200	83024
3750	3750	1927159127	200	96742
3751	3751	1927159241	200	96532
3752	3752	1927159447	200	94791
3753	3753	1927159537	200	93641
3754	3754	1927159561	200	93768
3755	3755	1927159699	200	95356
3756	3756	1927159705	200	92903
3757	3757	1927160071	200	95337
3758	3758	1927160105	200	97647
3759	3759	1927161085	200	59671
3760	3760	1927161095	200	92729
3761	3761	1927161549	200	79468
3762	3762	1927161863	200	94263
3763	3763	1927163587	200	94668
3764	3764	1927166131	200	95463
3765	3765	1927167575	200	94634
3766	3766	1927167577	200	94838
3767	3767	1927167927	200	97063
3768	3768	1927168495	200	94007
3769	3769	1927168795	200	91371
3770	3770	1927169115	200	96886
3771	3771	1927171127	200	95018
3772	3772	1927171149	200	95803
3773	3773	1927171151	200	95738
3774	3774	1927172115	200	95136
3775	3775	1927172343	200	96287
3776	3776	1927172501	200	95460
3777	3777	1927172845	200	94187
3778	3778	1927172895	200	94727
3779	3779	1927173519	200	94439
3780	3780	1927173985	200	94537
3781	3781	1927174205	200	96610
3782	3782	1927174275	200	95468
3783	3783	1927175175	200	95263
3784	3784	1927175291	200	97299
3785	3785	1927175653	200	100921
3786	3786	1927176199	200	95826
3787	3787	1927176369	200	96408
3788	3788	1927176371	200	96531
3789	3789	1927177531	200	92169
3790	3790	1927177593	200	92097
3791	3791	1927177839	200	94140
3792	3792	1927178633	200	97360
3793	3793	1927179187	200	96312
3794	3794	1927180145	200	93744
3795	3795	1927180731	200	90760
3796	3796	1927181439	200	95140
3797	3797	1927181511	200	94607
3798	3798	1927181631	200	95519
3799	3799	1927181693	200	96570
3800	3800	1927181843	200	95588
3801	3801	1927182231	200	94414
3802	3802	1927182551	200	95456
3803	3803	1927182553	200	92846
3804	3804	1927184603	200	97025
3805	3805	1927184645	200	99122
3806	3806	1927185905	200	94465
3807	3807	1927186081	200	93847
3808	3808	1927186221	200	92255
3809	3809	1927186289	200	96015
3810	3810	1927186813	200	98109
3811	3811	1927186835	200	100554
3812	3812	1927187249	200	98487
3813	3813	1927187537	200	97183
3814	3814	1927188649	200	96996
3815	3815	1927188651	200	98430
3816	3816	1927189469	200	97439
3817	3817	1927190873	200	98450
3818	3818	1927191779	200	98881
3819	3819	1927194045	200	100534
3820	3820	1927194763	200	100681
3821	3821	1927194781	200	100854
3822	3822	1927195281	200	96629
3823	3823	1927195443	200	92466
3824	3824	1927195813	200	96627
3825	3825	1927199831	200	96747
3826	3826	1927199901	200	97771
3827	3827	1927203151	200	95199
3828	3828	1927205071	200	94903
3829	3829	1927205587	200	95677
3830	3830	1927206923	200	99154
3831	3831	1927208301	200	94334
3832	3832	1927210667	200	96521
3833	3833	1927210831	200	95973
3834	3834	1927212555	200	92567
3835	3835	1927215417	200	101125
3836	3836	1927217117	200	94495
3837	3837	1927220097	200	96748
3838	3838	1927223493	200	99542
3839	3839	1927228689	200	97078
3840	3840	1927231905	200	96062
3841	3841	1927235143	200	95773
3842	3842	1927242003	200	93936
3843	3843	1927242005	200	94104
3844	3844	1927242007	200	94600
3845	3845	1927242009	200	95149
3846	3846	1927242011	200	94471
3847	3847	1927242013	200	94393
3848	3848	1927242015	200	94271
3849	3849	1927242017	200	94324
3850	3850	1927242019	200	94575
3851	3851	1927242021	200	94782
3852	3852	1927242023	200	94554
3853	3853	1927242025	200	94160
3854	3854	1927242343	200	95726
3855	3855	1927242345	200	94221
3856	3856	1927242347	200	93163
3857	3857	1927242349	200	94719
3858	3858	1927242351	200	93049
3859	3859	1927242353	200	94454
3860	3860	1927242355	200	94088
3861	3861	1927242357	200	93941
3862	3862	1927242359	200	93577
3863	3863	1927242361	200	93831
3864	3864	1927242363	200	94105
3865	3865	1927242365	200	93662
3866	3866	1927242367	200	94958
3867	3867	1927242369	200	94830
3868	3868	1927242371	200	93513
3869	3869	1927245155	200	100605
3870	3870	1927245413	200	93786
3871	3871	1927245447	200	92491
3872	3872	1927245531	200	92403
3873	3873	1927245721	200	94441
3874	3874	1927246339	200	91148
3875	3875	1927247667	200	97160
3876	3876	1927248295	200	98151
3877	3877	1927248433	200	92764
3878	3878	1927248609	200	92578
3879	3879	1927252089	200	92298
3880	3880	1927253409	200	94894
3881	3881	1927257673	200	95246
3882	3882	1927257767	200	96166
3883	3883	1927260237	200	98968
3884	3884	1927260581	200	99451
3885	3885	1927260857	200	95466
3886	3886	1927262223	200	92519
3887	3887	1927262233	200	92252
3888	3888	1927262235	200	91370
3889	3889	1927262537	200	93464
3890	3890	1927262931	200	97070
3891	3891	1927264465	200	98290
3892	3892	1927264855	200	60838
3893	3893	1927266203	200	90618
3894	3894	1927266713	200	87410
3895	3895	1927267945	200	95069
3896	3896	1927267963	200	93418
3897	3897	1927267969	200	95556
3898	3898	1927268651	200	94531
3899	3899	1927268671	200	98624
3900	3900	1927268751	200	96332
3901	3901	1927268933	200	94579
3902	3902	1927269957	200	97129
3903	3903	1927270437	200	93322
3904	3904	1927270943	200	96399
3905	3905	1927271295	200	95027
3906	3906	1927271781	200	95007
3907	3907	1927271947	200	86663
3908	3908	1927273165	200	92821
3909	3909	1927273257	200	95558
3910	3910	1927273269	200	95472
3911	3911	1927273465	200	92275
3912	3912	1927273475	200	90897
3913	3913	1927273491	200	90725
3914	3914	1927273497	200	91643
3915	3915	1927273507	200	91831
3916	3916	1927273591	200	91589
3917	3917	1927273595	200	92127
3918	3918	1927273601	200	91277
3919	3919	1927273603	200	91748
3920	3920	1927273649	200	92235
3921	3921	1927273669	200	91501
3922	3922	1927273717	200	91675
3923	3923	1927273727	200	92211
3924	3924	1927273735	200	92517
3925	3925	1927273739	200	89469
3926	3926	1927273741	200	90842
3927	3927	1927273761	200	92884
3928	3928	1927273783	200	59995
3929	3929	1927273785	200	75115
3930	3930	1927273975	200	94295
3931	3931	1927273977	200	91531
3932	3932	1927273989	200	94290
3933	3933	1927274097	200	93778
3934	3934	1927274111	200	78891
3935	3935	1927274147	200	93985
3936	3936	1927274155	200	92823
3937	3937	1927276253	200	97560
3938	3938	1927276255	200	97011
3939	3939	1927278411	200	92927
3940	3940	1927278875	200	97686
3941	3941	1927283751	200	94779
3942	3942	1927283757	200	94529
3943	3943	1927283759	200	95567
3944	3944	1927284267	200	94245
3945	3945	1927284913	200	98491
3946	3946	1927285131	200	94946
3947	3947	1927285269	200	93560
3948	3948	1927285395	200	98997
3949	3949	1927287513	200	97479
3950	3950	1927287533	200	87700
3951	3951	1927288243	200	99448
3952	3952	1927288255	200	94909
3953	3953	1927289237	200	94900
3954	3954	1927290335	200	92534
3955	3955	1927291017	200	94367
3956	3956	1927291201	200	95409
3957	3957	1927291203	200	94395
3958	3958	1927291205	200	94298
3959	3959	1927291227	200	93835
3960	3960	1927291239	200	92935
3961	3961	1927291677	200	91307
3962	3962	1927291683	200	93055
3963	3963	1927291685	200	91472
3964	3964	1927291687	200	90952
3965	3965	1927291691	200	90936
3966	3966	1927291743	200	90608
3967	3967	1927291745	200	91163
3968	3968	1927291761	200	91184
3969	3969	1927292287	200	93213
3970	3970	1927292827	200	96028
3971	3971	1927292971	200	96207
3972	3972	1927293471	200	93496
3973	3973	1927295723	200	95328
3974	3974	1927296097	200	93302
3975	3975	1927296341	200	88337
3976	3976	1927296879	200	100135
3977	3977	1927296897	200	90729
3978	3978	1927297113	200	88864
3979	3979	1927297611	200	101054
3980	3980	1927301077	200	97236
3981	3981	1927302173	200	96156
3982	3982	1927302673	200	95673
3983	3983	1927303129	200	96769
3984	3984	1927303149	200	98363
3985	3985	1927303755	200	94981
3986	3986	1927303757	200	93415
3987	3987	1927303761	200	93361
3988	3988	1927303763	200	75208
3989	3989	1927303767	200	82594
3990	3990	1927303769	200	70964
3991	3991	1927303771	200	88825
3992	3992	1927303773	200	93636
3993	3993	1927303775	200	93465
3994	3994	1927303853	200	82362
3995	3995	1927303863	200	93774
3996	3996	1927303897	200	94366
3997	3997	1927303925	200	92349
3998	3998	1927303933	200	92550
3999	3999	1927303937	200	92553
4000	4000	1927303939	200	93716
4001	4001	1927303993	200	94008
4002	4002	1927303995	200	94798
4003	4003	1927303997	200	93786
4004	4004	1927303999	200	92561
4005	4005	1927304001	200	87985
4006	4006	1927304005	200	93628
4007	4007	1927304009	200	93549
4008	4008	1927304011	200	92662
4009	4009	1927304015	200	93541
4010	4010	1927304017	200	81814
4011	4011	1927304019	200	93882
4012	4012	1927304389	200	94565
4013	4013	1927308249	200	95754
4014	4014	1927310235	200	93926
4015	4015	1927310763	200	101254
4016	4016	1927313863	200	97200
4017	4017	1927314387	200	97009
4018	4018	1927314535	200	93413
4019	4019	1927314561	200	95046
4020	4020	1927315493	200	87467
4021	4021	1927315795	200	87791
4022	4022	1927316343	200	97022
4023	4023	1927316413	200	93450
4024	4024	1927317089	200	94083
4025	4025	1927317609	200	94649
4026	4026	1927318145	200	94141
4027	4027	1927318823	200	93404
4028	4028	1927319263	200	98107
4029	4029	1927322867	200	96334
4030	4030	1927323327	200	97467
4031	4031	1927323461	200	94037
4032	4032	1927323655	200	94964
4033	4033	1927324629	200	96511
4034	4034	1927324913	200	94252
4035	4035	1927326011	200	99408
4036	4036	1927326491	200	92412
4037	4037	1927326493	200	86542
4038	4038	1927326513	200	91263
4039	4039	1927326515	200	91151
4040	4040	1927326523	200	92551
4041	4041	1927326557	200	92641
4042	4042	1927327269	200	94904
4043	4043	1927328567	200	94344
4044	4044	1927331843	200	97322
4045	4045	1927332305	200	92866
4046	4046	1927332663	200	97119
4047	4047	1927332847	200	96227
4048	4048	1927333035	200	99798
4049	4049	1927333245	200	96796
4050	4050	1927333941	200	95763
4051	4051	1927334103	200	97849
4052	4052	1927334129	200	99251
4053	4053	1927335375	200	95008
4054	4054	1927337085	200	86744
4055	4055	1927340263	200	93080
4056	4056	1927342463	200	95365
4057	4057	1927345221	200	93628
4058	4058	1927345665	200	94358
4059	4059	1927347599	200	96767
4060	4060	1927349037	200	91581
4061	4061	1927351383	200	91362
4062	4062	1927351687	200	62251
4063	4063	1927352217	200	96182
4064	4064	1927352463	200	100157
4065	4065	1927352539	200	99568
4066	4066	1927354469	200	99048
4067	4067	1927355977	200	98325
4068	4068	1927356095	200	98354
4069	4069	1927356133	200	99932
4070	4070	1927359953	200	92279
4071	4071	1927359967	200	91282
4072	4072	1927359971	200	91631
4073	4073	1927359975	200	91543
4074	4074	1927360009	200	92744
4075	4075	1927360075	200	91975
4076	4076	1927360857	200	96782
4077	4077	1927360933	200	94143
4078	4078	1927361523	200	96606
4079	4079	1927361891	200	87530
4080	4080	1927362161	200	94695
4081	4081	1927363377	200	95518
4082	4082	1927363853	200	96644
4083	4083	1927368495	200	95638
4084	4084	1927371333	200	97985
4085	4085	1927371999	200	96118
4086	4086	1927373805	200	98152
4087	4087	1927374265	200	91669
4088	4088	1927374275	200	91220
4089	4089	1927374305	200	91978
4090	4090	1927374315	200	90932
4091	4091	1927374327	200	89909
4092	4092	1927374333	200	92190
4093	4093	1927376627	200	96342
4094	4094	1927380167	200	95925
4095	4095	1927380169	200	96420
4096	4096	1927380171	200	98100
4097	4097	1927380173	200	93985
4098	4098	1927380175	200	95995
4099	4099	1927380177	200	93223
4100	4100	1927380179	200	92870
4101	4101	1927380181	200	89630
4102	4102	1927380183	200	95740
4103	4103	1927380185	200	96450
4104	4104	1927380187	200	96177
4105	4105	1927380189	200	93380
4106	4106	1927380191	200	97446
4107	4107	1927380193	200	96575
4108	4108	1927380195	200	96275
4109	4109	1927380197	200	96930
4110	4110	1927390679	200	104401
4111	4111	1927390833	200	94650
4112	4112	1927390855	200	94692
4113	4113	1927391139	200	97487
4114	4114	1927391227	200	97323
4115	4115	1927391549	200	86138
4116	4116	1927393857	200	92882
4117	4117	1927393997	200	92766
4118	4118	1927394415	200	94379
4119	4119	1927394427	200	93643
4120	4120	1927394647	200	94769
4121	4121	1927394953	200	93251
4122	4122	1927395037	200	98138
4123	4123	1927395629	200	82531
4124	4124	1927395633	200	93450
4125	4125	1927396253	200	93288
4126	4126	1927396471	200	97565
4127	4127	1927401103	200	82389
4128	4128	1927402129	200	89082
4129	4129	1927404337	200	82111
4130	4130	1927406771	200	94579
4131	4131	1927409041	200	94311
4132	4132	1927409357	200	98837
4133	4133	1927409463	200	94947
4134	4134	1927409559	200	91652
4135	4135	1927409925	200	95533
4136	4136	1927410031	200	96039
4137	4137	1927411109	200	94399
4138	4138	1927411127	200	86279
4139	4139	1927411149	200	92841
4140	4140	1927411211	200	94094
4141	4141	1927411393	200	91664
4142	4142	1927411399	200	93867
4143	4143	1927411401	200	58627
4144	4144	1927411541	200	63685
4145	4145	1927411619	200	90827
4146	4146	1927411627	200	94045
4147	4147	1927411675	200	99000
4148	4148	1927411689	200	93309
4149	4149	1927411803	200	94401
4150	4150	1927412027	200	94647
4151	4151	1927412029	200	90955
4152	4152	1927412033	200	93990
4153	4153	1927412035	200	91009
4154	4154	1927412095	200	95018
4155	4155	1927412101	200	85023
4156	4156	1927412171	200	93865
4157	4157	1927412217	200	90734
4158	4158	1927412219	200	94151
4159	4159	1927412255	200	94136
4160	4160	1927412265	200	93731
4161	4161	1927412383	200	95952
4162	4162	1927412457	200	96838
4163	4163	1927414875	200	91693
4164	4164	1927414881	200	92906
4165	4165	1927414895	200	90692
4166	4166	1927414925	200	91214
4167	4167	1927414927	200	91494
4168	4168	1927415235	200	70705
4169	4169	1927415239	200	95573
4170	4170	1927415263	200	95151
4171	4171	1927415981	200	85847
4172	4172	1927416413	200	94256
4173	4173	1927418529	200	94825
4174	4174	1927418531	200	93814
4175	4175	1927419193	200	95294
4176	4176	1927419207	200	94812
4177	4177	1927419805	200	97222
4178	4178	1927420225	200	98068
4179	4179	1927420449	200	95282
4180	4180	1927420461	200	94302
4181	4181	1927420471	200	97786
4182	4182	1927420737	200	71437
4183	4183	1927421371	200	96980
4184	4184	1927421657	200	95447
4185	4185	1927422383	200	97633
4186	4186	1927422601	200	94921
4187	4187	1927423003	200	101353
4188	4188	1927424171	200	97085
4189	4189	1927424173	200	95960
4190	4190	1927424175	200	93535
4191	4191	1927424177	200	96076
4192	4192	1927424179	200	95484
4193	4193	1927424181	200	94215
4194	4194	1927424183	200	95237
4195	4195	1927424185	200	95471
4196	4196	1927424187	200	94402
4197	4197	1927424189	200	94071
4198	4198	1927424191	200	95424
4199	4199	1927424193	200	93655
4200	4200	1927424195	200	94749
4201	4201	1927424197	200	96159
4202	4202	1927424199	200	94766
4203	4203	1927424201	200	94521
4204	4204	1927424203	200	93878
4205	4205	1927424205	200	94871
4206	4206	1927424207	200	94049
4207	4207	1927424209	200	94242
4208	4208	1927425041	200	96840
4209	4209	1927425913	200	97962
4210	4210	1927427679	200	94991
4211	4211	1927427723	200	95324
4212	4212	1927429083	200	93965
4213	4213	1927429179	200	83334
4214	4214	1927429691	200	88435
4215	4215	1927430235	200	93505
4216	4216	1927430265	200	58198
4217	4217	1927430279	200	94228
4218	4218	1927430555	200	93832
4219	4219	1927430601	200	80567
4220	4220	1927430889	200	94160
4221	4221	1927430897	200	81834
4222	4222	1927432277	200	90015
4223	4223	1927432751	200	93763
4224	4224	1927433687	200	94244
4225	4225	1927434139	200	94528
4226	4226	1927434191	200	93548
4227	4227	1927434193	200	94778
4228	4228	1927434801	200	93645
4229	4229	1927435367	200	97491
4230	4230	1927435369	200	97744
4231	4231	1927435495	200	97884
4232	4232	1927435497	200	96994
4233	4233	1927435859	200	96467
4234	4234	1927436557	200	92115
4235	4235	1927437141	200	103951
4236	4236	1927439703	200	95136
4237	4237	1927440055	200	95490
4238	4238	1927442083	200	83013
4239	4239	1927442935	200	96902
4240	4240	1927443229	200	95948
4241	4241	1927443631	200	93551
4242	4242	1927443839	200	100815
4243	4243	1927444795	200	94849
4244	4244	1927444797	200	95838
4245	4245	1927444897	200	95699
4246	4246	1927444905	200	81036
4247	4247	1927445055	200	94836
4248	4248	1927445297	200	97781
4249	4249	1927445817	200	88575
4250	4250	1927447243	200	94314
4251	4251	1927452161	200	71668
4252	4252	1927453353	200	92034
4253	4253	1927453387	200	92475
4254	4254	1927453395	200	81498
4255	4255	1927453407	200	73998
4256	4256	1927453425	200	91913
4257	4257	1927453441	200	91871
4258	4258	1927453447	200	89339
4259	4259	1927453511	200	90431
4260	4260	1927453515	200	91897
4261	4261	1927455375	200	82021
4262	4262	1927455555	200	94830
4263	4263	1927455557	200	96835
4264	4264	1927456633	200	76465
4265	4265	1927456813	200	99443
4266	4266	1927457197	200	94204
4267	4267	1927457227	200	100405
4268	4268	1927458759	200	95901
4269	4269	1927459621	200	95144
4270	4270	1927459739	200	94706
4271	4271	1927459947	200	94086
4272	4272	1927461251	200	94970
4273	4273	1927461533	200	101125
4274	4274	1927461985	200	93985
4275	4275	1927462751	200	99275
4276	4276	1927463261	200	95079
4277	4277	1927463311	200	94932
4278	4278	1927465927	200	94079
4279	4279	1927466527	200	92821
4280	4280	1927469363	200	97102
4281	4281	1927471743	200	93607
4282	4282	1927473937	200	94665
4283	4283	1927475469	200	96951
4284	4284	1927475757	200	95278
4285	4285	1927476275	200	95100
4286	4286	1927476825	200	97175
4287	4287	1927478397	200	95726
4288	4288	1927478499	200	98427
4289	4289	1927478517	200	83461
4290	4290	1927478521	200	89785
4291	4291	1927478531	200	96319
4292	4292	1927478701	200	91362
4293	4293	1927478825	200	94272
4294	4294	1927479371	200	86983
4295	4295	1927479625	200	89509
4296	4296	1927480117	200	98105
4297	4297	1927480355	200	85790
4298	4298	1927480859	200	98282
4299	4299	1927480861	200	98785
4300	4300	1927480863	200	97530
4301	4301	1927481073	200	92249
4302	4302	1927485401	200	99552
4303	4303	1927486241	200	96896
4304	4304	1927486927	200	94610
4305	4305	1927486983	200	94040
4306	4306	1927487581	200	97777
4307	4307	1927488929	200	88162
4308	4308	1927489049	200	98846
4309	4309	1927491047	200	99987
4310	4310	1927491189	200	94733
4311	4311	1927491583	200	95341
4312	4312	1927491871	200	94657
4313	4313	1927492195	200	97527
4314	4314	1927493249	200	97881
4315	4315	1927494557	200	94582
4316	4316	1927494857	200	95654
4317	4317	1927495247	200	97281
4318	4318	1927495937	200	94867
4319	4319	1927496013	200	94493
4320	4320	1927497099	200	90695
4321	4321	1927497121	200	90619
4322	4322	1927497127	200	89676
4323	4323	1927497131	200	93505
4324	4324	1927497145	200	92114
4325	4325	1927501045	200	90728
4326	4326	1927501121	200	90579
4327	4327	1927502571	200	91773
4328	4328	1927502799	200	97481
4329	4329	1927503041	200	95922
4330	4330	1927504651	200	92703
4331	4331	1927504985	200	93940
4332	4332	1927505207	200	93837
4333	4333	1927507531	200	93746
4334	4334	1927508699	200	98904
4335	4335	1927509269	200	102816
4336	4336	1927510525	200	98010
4337	4337	1927511959	200	98869
4338	4338	1927511991	200	98183
4339	4339	1927513355	200	94672
4340	4340	1927513383	200	99629
4341	4341	1927513431	200	93745
4342	4342	1927513551	200	87215
4343	4343	1927513553	200	93296
4344	4344	1927514041	200	83247
4345	4345	1927514047	200	59153
4346	4346	1927514099	200	94771
4347	4347	1927514143	200	94055
4348	4348	1927514193	200	94214
4349	4349	1927514347	200	91645
4350	4350	1927514349	200	87721
4351	4351	1927514385	200	74818
4352	4352	1927514469	200	93105
4353	4353	1927514473	200	93456
4354	4354	1927514479	200	89564
4355	4355	1927514543	200	94223
4356	4356	1927514549	200	92924
4357	4357	1927514563	200	60099
4358	4358	1927514569	200	94058
4359	4359	1927514571	200	94693
4360	4360	1927514709	200	90302
4361	4361	1927514793	200	94328
4362	4362	1927514795	200	73821
4363	4363	1927514805	200	87565
4364	4364	1927514835	200	93881
4365	4365	1927514861	200	84783
4366	4366	1927514865	200	89359
4367	4367	1927514893	200	92746
4368	4368	1927514897	200	86736
4369	4369	1927514901	200	87912
4370	4370	1927515169	200	94662
4371	4371	1927515579	200	94316
4372	4372	1927515607	200	94535
4373	4373	1927515707	200	101129
4374	4374	1927520063	200	95176
4375	4375	1927520815	200	95106
4376	4376	1927521493	200	95608
4377	4377	1927522835	200	98859
4378	4378	1927524711	200	99058
4379	4379	1927525391	200	95692
4380	4380	1927525679	200	98824
4381	4381	1927525683	200	94852
4382	4382	1927527895	200	94055
4383	4383	1927528377	200	95847
4384	4384	1927528783	200	93295
4385	4385	1927531425	200	96366
4386	4386	1927532255	200	90369
4387	4387	1927532273	200	91886
4388	4388	1927532389	200	92098
4389	4389	1927533587	200	95349
4390	4390	1927533591	200	85536
4391	4391	1927535365	200	95640
4392	4392	1927537089	200	97559
4393	4393	1927537095	200	92776
4394	4394	1927537569	200	92626
4395	4395	1927538093	200	94534
4396	4396	1927538603	200	98252
4397	4397	1927539773	200	93148
4398	4398	1927540009	200	83209
4399	4399	1927540287	200	94113
4400	4400	1927540881	200	93183
4401	4401	1927541353	200	94785
4402	4402	1927541579	200	91725
4403	4403	1927544015	200	96862
4404	4404	1927544031	200	94872
4405	4405	1927546167	200	95003
4406	4406	1927546565	200	97192
4407	4407	1927546725	200	97214
4408	4408	1927547473	200	94632
4409	4409	1927549069	200	96904
4410	4410	1927551307	200	95563
4411	4411	1927552821	200	94066
4412	4412	1927555625	200	82539
4413	4413	1927555631	200	92782
4414	4414	1927555655	200	92201
4415	4415	1927555657	200	92928
4416	4416	1927558675	200	96013
4417	4417	1927559231	200	93618
4418	4418	1927559305	200	93400
4419	4419	1927559307	200	91762
4420	4420	1927560625	200	94478
4421	4421	1927560651	200	94573
4422	4422	1927560657	200	91669
4423	4423	1927560667	200	94494
4424	4424	1927560687	200	94313
4425	4425	1927560701	200	93545
4426	4426	1927562339	200	94457
4427	4427	1927563829	200	94903
4428	4428	1927564377	200	94993
4429	4429	1927568353	200	96072
4430	4430	1927569671	200	99640
4431	4431	1927569709	200	93391
4432	4432	1927569737	200	92222
4433	4433	1927570153	200	97244
4434	4434	1927570569	200	87380
4435	4435	1927570675	200	86300
4436	4436	1927570829	200	96377
4437	4437	1927570831	200	96302
4438	4438	1927570833	200	92730
4439	4439	1927570835	200	94916
4440	4440	1927573753	200	90902
4441	4441	1927576475	200	90607
4442	4442	1927576991	200	60709
4443	4443	1927576993	200	90253
4444	4444	1927577117	200	95364
4445	4445	1927577621	200	98009
4446	4446	1927578107	200	99141
4447	4447	1927579541	200	91620
4448	4448	1927580431	200	93364
4449	4449	1927584463	200	97877
4450	4450	1927585669	200	98769
4451	4451	1927586059	200	93056
4452	4452	1927586769	200	100903
4453	4453	1927587011	200	94408
4454	4454	1927587681	200	100427
4455	4455	1927587683	200	98571
4456	4456	1927587685	200	99336
4457	4457	1927587687	200	88850
4458	4458	1927589487	200	94730
4459	4459	1927590283	200	102287
4460	4460	1927590289	200	104999
4461	4461	1927590477	200	100123
4462	4462	1927591393	200	95487
4463	4463	1927592479	200	98739
4464	4464	1927592821	200	97359
4465	4465	1927593539	200	93898
4466	4466	1927595401	200	96606
4467	4467	1927595771	200	94859
4468	4468	1927595775	200	97005
4469	4469	1927596381	200	92566
4470	4470	1927596939	200	96953
4471	4471	1927598159	200	93131
4472	4472	1927598845	200	103276
4473	4473	1927599533	200	98796
4474	4474	1927600081	200	93133
4475	4475	1927600817	200	96004
4476	4476	1927600819	200	95589
4477	4477	1927601399	200	95687
4478	4478	1927604361	200	97133
4479	4479	1927604365	200	97439
4480	4480	1927604415	200	95083
4481	4481	1927609135	200	97945
4482	4482	1927609247	200	100992
4483	4483	1927609899	200	100006
4484	4484	1927611649	200	94551
4485	4485	1927612105	200	81647
4486	4486	1927613095	200	96739
4487	4487	1927613379	200	88474
4488	4488	1927614055	200	94115
